,State,Month,Year,stateBirths
1160,48,9,1986,5936
1161,48,10,1986,5689
1162,48,11,1986,5144
1163,48,12,1986,5461
1164,49,1,1986,1939
1165,49,2,1986,1729
1166,49,3,1986,1931
1167,49,4,1986,1935
1168,49,5,1986,1925
1169,49,6,1986,1927
1170,49,7,1986,2078
1171,49,8,1986,2047
1172,49,9,1986,2056
1173,49,10,1986,1961
1174,49,11,1986,1747
1175,49,12,1986,1961
1176,50,1,1986,5794
1177,50,2,1986,5490
1178,50,3,1986,6256
1179,50,4,1986,6085
1180,50,5,1986,6368
1181,50,6,1986,5948
1182,50,7,1986,6506
1183,50,8,1986,6348
1184,50,9,1986,6452
1185,50,10,1986,5852
1186,50,11,1986,5539
1187,50,12,1986,5695
1188,51,1,1986,707
1189,51,2,1986,649
1190,51,3,1986,801
1191,51,4,1986,756
1192,51,5,1986,801
1193,51,6,1986,740
1194,51,7,1986,796
1195,51,8,1986,743
1196,51,9,1986,717
1197,51,10,1986,667
1198,51,11,1986,624
1199,51,12,1986,632
1200,1,1,1987,5036
1201,1,2,1987,4522
1202,1,3,1987,4823
1203,1,4,1987,4485
1204,1,5,1987,4723
1205,1,6,1987,4894
1206,1,7,1987,5220
1207,1,8,1987,5300
1208,1,9,1987,5338
1209,1,10,1987,5228
1210,1,11,1987,4793
1211,1,12,1987,5221
1212,2,1,1987,914
1213,2,2,1987,899
1214,2,3,1987,1019
1215,2,4,1987,956
1216,2,5,1987,993
1217,2,6,1987,1001
1218,2,7,1987,1022
1219,2,8,1987,978
1220,2,9,1987,1014
1221,2,10,1987,970
1222,2,11,1987,913
1223,2,12,1987,998
1224,3,1,1987,5111
1225,3,2,1987,4833
1226,3,3,1987,5246
1227,3,4,1987,5039
1228,3,5,1987,5010
1229,3,6,1987,5138
1230,3,7,1987,5649
1231,3,8,1987,5602
1232,3,9,1987,5567
1233,3,10,1987,5442
1234,3,11,1987,5189
1235,3,12,1987,5543
1236,4,1,1987,2872
1237,4,2,1987,2544
1238,4,3,1987,2700
1239,4,4,1987,2579
1240,4,5,1987,2677
1241,4,6,1987,2914
1242,4,7,1987,3202
1243,4,8,1987,3183
1244,4,9,1987,3105
1245,4,10,1987,3033
1246,4,11,1987,2720
1247,4,12,1987,3036
1248,5,1,1987,40127
1249,5,2,1987,36933
1250,5,3,1987,41747
1251,5,4,1987,40999
1252,5,5,1987,42158
1253,5,6,1987,42570
1254,5,7,1987,44557
1255,5,8,1987,43673
1256,5,9,1987,44188
1257,5,10,1987,42983
1258,5,11,1987,40648
1259,5,12,1987,42830
1260,6,1,1987,4178
1261,6,2,1987,4137
1262,6,3,1987,4701
1263,6,4,1987,4468
1264,6,5,1987,4812
1265,6,6,1987,4650
1266,6,7,1987,4857
1267,6,8,1987,4563
1268,6,9,1987,4595
1269,6,10,1987,4385
1270,6,11,1987,4183
1271,6,12,1987,4279
1272,7,1,1987,3690
1273,7,2,1987,3388
1274,7,3,1987,3978
1275,7,4,1987,3917
1276,7,5,1987,4139
1277,7,6,1987,4034
1278,7,7,1987,4189
1279,7,8,1987,4028
1280,7,9,1987,3993
1281,7,10,1987,4054
1282,7,11,1987,3754
1283,7,12,1987,3777
1284,8,1,1987,770
1285,8,2,1987,699
1286,8,3,1987,885
1287,8,4,1987,807
1288,8,5,1987,818
1289,8,6,1987,810
1290,8,7,1987,861
1291,8,8,1987,856
1292,8,9,1987,860
1293,8,10,1987,864
1294,8,11,1987,839
1295,8,12,1987,820
1296,10,1,1987,14533
1297,10,2,1987,13127
1298,10,3,1987,13937
1299,10,4,1987,13438
1300,10,5,1987,13713
1301,10,6,1987,13793
1302,10,7,1987,14832
1303,10,8,1987,15097
1304,10,9,1987,15854
1305,10,10,1987,15805
1306,10,11,1987,15195
1307,10,12,1987,15820
1308,11,5,1987,8287
1309,11,7,1987,8979
1310,11,8,1987,9074
1311,11,9,1987,9239
1312,11,1,1987,8298
1313,11,3,1987,8310
1314,11,4,1987,7919
1315,11,6,1987,8409
1316,11,10,1987,8826
1317,11,12,1987,8987
1318,11,2,1987,7703
1319,11,11,1987,8476
1320,12,1,1987,1611
1321,12,2,1987,1376
1322,12,3,1987,1539
1323,12,4,1987,1421
1324,12,5,1987,1565
1325,12,6,1987,1454
1326,12,7,1987,1528
1327,12,8,1987,1639
1328,12,9,1987,1671
1329,12,10,1987,1607
1330,12,11,1987,1551
1331,12,12,1987,1642
1332,13,1,1987,1276
1333,13,2,1987,1192
1334,13,3,1987,1375
1335,13,4,1987,1420
1336,13,5,1987,1400
1337,13,6,1987,1434
1338,13,7,1987,1424
1339,13,8,1987,1323
1340,13,9,1987,1299
1341,13,10,1987,1233
1342,13,11,1987,1294
1343,13,12,1987,1262
1344,14,1,1987,14358
1345,14,2,1987,13497
1346,14,3,1987,15085
1347,14,4,1987,14308
1348,14,5,1987,15457
1349,14,6,1987,15480
1350,14,7,1987,15953
1351,14,8,1987,15725
1352,14,9,1987,15554
1353,14,10,1987,15388
1354,14,11,1987,14758
1355,14,12,1987,15117
1356,15,1,1987,5980
1357,15,2,1987,5884
1358,15,3,1987,6422
1359,15,4,1987,6340
1360,15,5,1987,6719
1361,15,6,1987,6773
1362,15,7,1987,6825
1363,15,8,1987,6994
1364,15,9,1987,6898
1365,15,10,1987,6803
1366,15,11,1987,6354
1367,15,12,1987,6574
1368,16,1,1987,3067
1369,16,7,1987,3295
1370,16,11,1987,2950
1371,16,2,1987,2831
1372,16,3,1987,3204
1373,16,4,1987,3073
1374,16,5,1987,3256
1375,16,6,1987,3285
1376,16,8,1987,3276
1377,16,9,1987,3374
1378,16,10,1987,3260
1379,16,12,1987,3027
1380,17,1,1987,3171
1381,17,2,1987,2923
1382,17,3,1987,3224
1383,17,4,1987,3094
1384,17,5,1987,3193
1385,17,6,1987,3269
1386,17,7,1987,3475
1387,17,8,1987,3248
1388,17,9,1987,3379
1389,17,10,1987,3221
1390,17,11,1987,3080
1391,17,12,1987,3231
1392,18,1,1987,4287
1393,18,2,1987,3906
1394,18,3,1987,4274
1395,18,4,1987,3980
1396,18,5,1987,4267
1397,18,6,1987,4285
1398,18,7,1987,4606
1399,18,8,1987,4549
1400,18,9,1987,4527
1401,18,10,1987,4377
1402,18,12,1987,4228
1403,18,11,1987,4093
1404,19,1,1987,6512
1405,19,2,1987,5680
1406,19,3,1987,5822
1407,19,4,1987,5579
1408,19,5,1987,5752
1409,19,6,1987,5828
1410,19,7,1987,6597
1411,19,8,1987,6528
1412,19,9,1987,6701
1413,19,10,1987,6488
1414,19,11,1987,6027
1415,19,12,1987,6453
1416,20,1,1987,1271
1417,20,2,1987,1203
1418,20,3,1987,1457
1419,20,4,1987,1355
1420,20,5,1987,1485
1421,20,6,1987,1507
1422,20,7,1987,1528
1423,20,8,1987,1414
1424,20,9,1987,1441
1425,20,10,1987,1490
1426,20,11,1987,1280
1427,20,12,1987,1416
1428,21,1,1987,5669
1429,21,2,1987,5409
1430,21,3,1987,5997
1431,21,4,1987,5906
1432,21,5,1987,6178
1433,21,6,1987,6071
1434,21,7,1987,6493
1435,21,8,1987,6244
1436,21,9,1987,6210
1437,21,10,1987,6454
1438,21,11,1987,5876
1439,21,12,1987,6037
1440,22,1,1987,6586
1441,22,2,1987,5994
1442,22,3,1987,7087
1443,22,4,1987,7195
1444,22,5,1987,7430
1445,22,6,1987,7400
1446,22,7,1987,7580
1447,22,8,1987,7015
1448,22,9,1987,7252
1449,22,10,1987,7230
1450,22,11,1987,6686
1451,22,12,1987,6998
1452,23,1,1987,11047
1453,23,2,1987,10380
1454,23,3,1987,11973
1455,23,5,1987,12390
1456,23,7,1987,12468
1457,23,6,1987,12081
1458,23,9,1987,12315
1459,23,4,1987,11715
1460,23,8,1987,12317
1461,23,10,1987,11758
1462,23,11,1987,10806
1463,23,12,1987,11328
1464,24,1,1987,4993
1465,24,2,1987,4802
1466,24,3,1987,5625
1467,24,4,1987,5614
1468,24,5,1987,5748
1469,24,6,1987,5747
1470,24,7,1987,5849
1471,24,8,1987,5526
1472,24,10,1987,5297
1473,24,12,1987,5293
1474,24,9,1987,5646
1475,24,11,1987,5033
1476,25,1,1987,3488
1477,25,2,1987,3117
1478,25,3,1987,3294
1479,25,4,1987,3078
1480,25,5,1987,3198
1481,25,6,1987,3377
1482,25,7,1987,3556
1483,25,8,1987,3686
1484,25,9,1987,3738
1485,25,10,1987,3643
1486,25,11,1987,3433
1487,25,12,1987,3684
1488,26,1,1987,6081
1489,26,2,1987,5680
1490,26,3,1987,6290
1491,26,4,1987,5976
1492,26,5,1987,6203
1493,26,6,1987,6446
1494,26,7,1987,6689
1495,26,8,1987,6578
1496,26,9,1987,6625
1497,26,10,1987,6459
1498,26,11,1987,5981
1499,26,12,1987,6138
1500,27,3,1987,1063
1501,27,4,1987,1084
1502,27,6,1987,1114
1503,27,8,1987,989
1504,27,10,1987,1045
1505,27,1,1987,961
1506,27,2,1987,923
1507,27,5,1987,1126
1508,27,7,1987,1071
1509,27,9,1987,1051
1510,27,11,1987,879
1511,27,12,1987,939
1512,28,1,1987,1946
1513,28,2,1987,1864
1514,28,3,1987,2089
1515,28,4,1987,1954
1516,28,5,1987,2026
1517,28,6,1987,1972
1518,28,7,1987,2060
1519,28,8,1987,1964
1520,28,9,1987,2109
1521,28,10,1987,2002
1522,28,11,1987,1891
1523,28,12,1987,1945
1524,29,1,1987,1325
1525,29,2,1987,1187
1526,29,3,1987,1337
1527,29,4,1987,1336
1528,29,5,1987,1385
1529,29,6,1987,1436
1530,29,7,1987,1536
1531,29,8,1987,1491
1532,29,9,1987,1486
1533,29,10,1987,1390
1534,29,11,1987,1316
1535,29,12,1987,1443
1536,30,1,1987,1230
1537,30,2,1987,1170
1538,30,3,1987,1439
1539,30,4,1987,1497
1540,30,5,1987,1555
1541,30,6,1987,1510
1542,30,7,1987,1511
1543,30,8,1987,1488
1544,30,9,1987,1464
1545,30,10,1987,1442
1546,30,11,1987,1364
1547,30,12,1987,1362
1548,31,1,1987,8984
1549,31,2,1987,8531
1550,31,3,1987,9241
1551,31,4,1987,9236
1552,31,5,1987,9771
1553,31,6,1987,9628
1554,31,7,1987,10024
1555,31,8,1987,9616
1556,31,9,1987,9934
1557,31,10,1987,9638
1558,31,11,1987,9230
1559,31,12,1987,9535
1560,32,1,1987,2213
1561,32,2,1987,2090
1562,32,3,1987,2331
1563,32,4,1987,2265
1564,32,5,1987,2319
1565,32,6,1987,2366
1566,32,7,1987,2448
1567,32,8,1987,2334
1568,32,9,1987,2299
1569,32,10,1987,2268
1570,32,11,1987,2104
1571,32,12,1987,2261
1572,33,1,1987,21393
1573,33,2,1987,20058
1574,33,3,1987,22811
1575,33,4,1987,22164
1576,33,5,1987,23265
1577,33,6,1987,23411
1578,33,7,1987,24100
1579,33,8,1987,23345
1580,33,9,1987,23560
1581,33,10,1987,23563
1582,33,11,1987,21897
1583,33,12,1987,22551
1584,34,1,1987,7577
1585,34,2,1987,6892
1586,34,3,1987,7595
1587,34,4,1987,7253
1588,34,5,1987,7554
1589,34,6,1987,7691
1590,34,7,1987,8367
1591,34,8,1987,8240
1592,34,9,1987,8376
1593,34,10,1987,8130
1594,34,11,1987,7737
1595,34,12,1987,8089
1596,35,2,1987,811
1597,35,3,1987,910
1598,35,4,1987,873
1599,35,5,1987,897
1600,35,6,1987,894
1601,35,8,1987,890
1602,35,9,1987,872
1603,35,10,1987,829
1604,35,11,1987,754
1605,35,12,1987,857
1606,35,7,1987,946
1607,35,1,1987,767
1608,36,1,1987,12669
1609,36,2,1987,11885
1610,36,3,1987,13476
1611,36,4,1987,13025
1612,36,5,1987,13483
1613,36,6,1987,13436
1614,36,7,1987,13878
1615,36,8,1987,13877
1616,36,9,1987,13678
1617,36,10,1987,13611
1618,36,11,1987,12373
1619,36,12,1987,12451
1620,37,1,1987,3901
1621,37,2,1987,3701
1622,37,3,1987,4018
1623,37,4,1987,3886
1624,37,5,1987,3928
1625,37,6,1987,3922
1626,37,7,1987,4276
1627,37,8,1987,4258
1628,37,9,1987,4217
1629,37,10,1987,4108
1630,37,11,1987,3678
1631,37,12,1987,3988
1632,38,1,1987,3012
1633,38,3,1987,3348
1634,38,4,1987,3372
1635,38,5,1987,3519
1636,38,6,1987,3416
1637,38,7,1987,3433
1638,38,8,1987,3278
1639,38,9,1987,3241
1640,38,10,1987,3131
1641,38,12,1987,3168
1642,38,2,1987,2699
1643,38,11,1987,3080
1644,39,1,1987,12985
1645,39,2,1987,11912
1646,39,3,1987,13848
1647,39,4,1987,13523
1648,39,5,1987,13732
1649,39,6,1987,13930
1650,39,7,1987,14135
1651,39,8,1987,14044
1652,39,9,1987,14090
1653,39,10,1987,14095
1654,39,11,1987,12815
1655,39,12,1987,13542
1656,40,1,1987,1081
1657,40,2,1987,1051
1658,40,3,1987,1232
1659,40,4,1987,1141
1660,40,5,1987,1227
1661,40,6,1987,1230
1662,40,7,1987,1265
1663,40,8,1987,1212
1664,40,9,1987,1243
1665,40,10,1987,1126
1666,40,11,1987,1061
1667,40,12,1987,1178
1668,41,1,1987,4287
1669,41,2,1987,4043
1670,41,3,1987,4254
1671,41,4,1987,4123
1672,41,5,1987,4187
1673,41,6,1987,4264
1674,41,7,1987,4670
1675,41,8,1987,4655
1676,41,9,1987,4689
1677,41,10,1987,4704
1678,41,11,1987,4304
1679,41,12,1987,4621
1680,42,1,1987,950
1681,42,2,1987,867
1682,42,3,1987,963
1683,42,4,1987,1011
1684,42,5,1987,1005
1685,42,6,1987,1006
1686,42,7,1987,1019
1687,42,8,1987,959
1688,42,9,1987,973
1689,42,10,1987,953
1690,42,11,1987,882
1691,42,12,1987,905
1692,43,1,1987,5426
1693,43,2,1987,5053
1694,43,3,1987,5576
1695,43,4,1987,5384
1696,43,5,1987,5548
1697,43,6,1987,5568
1698,43,7,1987,5971
1699,43,8,1987,6006
1700,43,9,1987,6120
1701,43,10,1987,5777
1702,43,11,1987,5538
1703,43,12,1987,5976
1704,44,1,1987,24761
1705,44,2,1987,22638
1706,44,3,1987,24890
1707,44,4,1987,23549
1708,44,5,1987,24347
1709,44,6,1987,24482
1710,44,7,1987,26487
1711,44,8,1987,26743
1712,44,9,1987,26897
1713,44,10,1987,26450
1714,44,11,1987,24941
1715,44,12,1987,25777
1716,45,5,1987,3158
1717,45,6,1987,3137
1718,45,1,1987,2722
1719,45,2,1987,2532
1720,45,3,1987,3163
1721,45,4,1987,3194
1722,45,7,1987,3075
1723,45,8,1987,3153
1724,45,9,1987,2944
1725,45,10,1987,2751
1726,45,11,1987,2651
1727,45,12,1987,2847
1728,46,1,1987,647
1729,46,2,1987,606
1730,46,3,1987,687
1731,46,4,1987,684
1732,46,5,1987,725
1733,46,6,1987,710
1734,46,7,1987,754
1735,46,8,1987,694
1736,46,9,1987,695
1737,46,10,1987,674
1738,46,11,1987,616
1739,46,12,1987,638
1740,47,1,1987,7060
1741,47,2,1987,6609
1742,47,3,1987,7584
1743,47,4,1987,7232
1744,47,5,1987,7519
1745,47,6,1987,7510
1746,47,7,1987,7949
1747,47,8,1987,7958
1748,47,9,1987,8110
1749,47,10,1987,7722
1750,47,11,1987,7344
1751,47,12,1987,7736
1752,48,1,1987,5368
1753,48,2,1987,5232
1754,48,3,1987,6023
1755,48,4,1987,6163
1756,48,5,1987,6225
1757,48,6,1987,6138
1758,48,7,1987,6303
1759,48,8,1987,6130
1760,48,9,1987,5967
1761,48,10,1987,5767
1762,48,11,1987,5348
1763,48,12,1987,5697
1764,49,1,1987,1820
1765,49,2,1987,1734
1766,49,3,1987,1941
1767,49,5,1987,1931
1768,49,6,1987,1867
1769,49,7,1987,1992
1770,49,8,1987,2003
1771,49,9,1987,1929
1772,49,10,1987,1840
1773,49,11,1987,1782
1774,49,12,1987,1852
1775,49,4,1987,1734
1776,50,1,1987,5528
1777,50,2,1987,5388
1778,50,3,1987,6084
1779,50,4,1987,5979
1780,50,5,1987,6231
1781,50,6,1987,6272
1782,50,7,1987,6298
1783,50,8,1987,6091
1784,50,9,1987,6187
1785,50,10,1987,5620
1786,50,11,1987,5503
1787,50,12,1987,5759
1788,51,1,1987,641
1789,51,2,1987,575
1790,51,3,1987,682
1791,51,4,1987,683
1792,51,5,1987,690
1793,51,6,1987,623
1794,51,7,1987,683
1795,51,8,1987,613
1796,51,9,1987,656
1797,51,10,1987,585
1798,51,11,1987,524
1799,51,12,1987,583
1800,1,1,1988,4942
1801,1,2,1988,4663
1802,1,3,1988,4844
1803,1,4,1988,4506
1804,1,5,1988,4755
1805,1,6,1988,4923
1806,1,7,1988,5477
1807,1,8,1988,5702
1808,1,9,1988,5465
1809,1,10,1988,5189
1810,1,11,1988,5098
1811,1,12,1988,5181
1812,2,1,1988,926
1813,2,2,1988,836
1814,2,3,1988,1000
1815,2,4,1988,951
1816,2,5,1988,954
1817,2,6,1988,927
1818,2,7,1988,936
1819,2,8,1988,1004
1820,2,9,1988,1012
1821,2,10,1988,927
1822,2,11,1988,854
1823,2,12,1988,905
1824,3,1,1988,5303
1825,3,2,1988,5130
1826,3,3,1988,5343
1827,3,4,1988,5104
1828,3,5,1988,5253
1829,3,6,1988,5512
1830,3,7,1988,5633
1831,3,8,1988,5984
1832,3,9,1988,5823
1833,3,10,1988,5592
1834,3,11,1988,5327
1835,3,12,1988,5619
1836,4,1,1988,2873
1837,4,2,1988,2645
1838,4,3,1988,2850
1839,4,4,1988,2577
1840,4,5,1988,2761
1841,4,6,1988,2888
1842,4,7,1988,3157
1843,4,8,1988,3191
1844,4,9,1988,3181
1845,4,10,1988,3012
1846,4,11,1988,2814
1847,4,12,1988,3086
1848,5,1,1988,41567
1849,5,2,1988,40086
1850,5,3,1988,43628
1851,5,4,1988,43131
1852,5,5,1988,45182
1853,5,6,1988,44280
1854,5,7,1988,45530
1855,5,8,1988,47746
1856,5,9,1988,47804
1857,5,10,1988,46012
1858,5,11,1988,43856
1859,5,12,1988,44326
1860,6,1,1988,4225
1861,6,2,1988,4151
1862,6,3,1988,4697
1863,6,4,1988,4517
1864,6,5,1988,4688
1865,6,6,1988,4522
1866,6,7,1988,4619
1867,6,8,1988,4761
1868,6,9,1988,4526
1869,6,10,1988,4288
1870,6,11,1988,4124
1871,6,12,1988,4249
1872,7,1,1988,3743
1873,7,2,1988,3687
1874,7,3,1988,3967
1875,7,4,1988,3973
1876,7,5,1988,4239
1877,7,6,1988,4144
1878,7,7,1988,4339
1879,7,8,1988,4286
1880,7,9,1988,4208
1881,7,10,1988,3973
1882,7,11,1988,3801
1883,7,12,1988,3717
1884,8,1,1988,828
1885,8,2,1988,797
1886,8,3,1988,911
1887,8,4,1988,808
1888,8,5,1988,890
1889,8,6,1988,850
1890,8,7,1988,931
1891,8,8,1988,933
1892,8,9,1988,933
1893,8,10,1988,876
1894,8,11,1988,794
1895,8,12,1988,855
1896,10,1,1988,14902
1897,10,2,1988,13922
1898,10,3,1988,14894
1899,10,4,1988,13904
1900,10,5,1988,14421
1901,10,6,1988,14697
1902,10,7,1988,15900
1903,10,8,1988,16875
1904,10,9,1988,16806
1905,10,10,1988,15945
1906,10,11,1988,15588
1907,10,12,1988,16265
1908,11,4,1988,8128
1909,11,5,1988,8426
1910,11,6,1988,8719
1911,11,8,1988,9879
1912,11,9,1988,9550
1913,11,12,1988,9081
1914,11,2,1988,8136
1915,11,3,1988,8368
1916,11,7,1988,9387
1917,11,10,1988,9099
1918,11,11,1988,8588
1919,11,1,1988,8562
1920,12,1,1988,1576
1921,12,2,1988,1509
1922,12,3,1988,1597
1923,12,4,1988,1480
1924,12,5,1988,1550
1925,12,6,1988,1448
1926,12,7,1988,1586
1927,12,8,1988,1686
1928,12,9,1988,1676
1929,12,10,1988,1699
1930,12,11,1988,1617
1931,12,12,1988,1621
1932,13,1,1988,1190
1933,13,2,1988,1244
1934,13,3,1988,1330
1935,13,4,1988,1324
1936,13,5,1988,1451
1937,13,6,1988,1419
1938,13,7,1988,1365
1939,13,8,1988,1391
1940,13,9,1988,1312
1941,13,10,1988,1230
1942,13,11,1988,1242
1943,13,12,1988,1243
1944,14,1,1988,14534
1945,14,2,1988,14089
1946,14,3,1988,15271
1947,14,4,1988,14664
1948,14,5,1988,15366
1949,14,6,1988,16136
1950,14,7,1988,16777
1951,14,8,1988,16767
1952,14,9,1988,16257
1953,14,10,1988,15363
1954,14,11,1988,14736
1955,14,12,1988,14881
1956,15,1,1988,6390
1957,15,2,1988,6367
1958,15,3,1988,6701
1959,15,4,1988,6303
1960,15,5,1988,6647
1961,15,6,1988,6891
1962,15,7,1988,7340
1963,15,8,1988,7527
1964,15,9,1988,7216
1965,15,10,1988,6910
1966,15,11,1988,6643
1967,15,12,1988,6708
1968,16,7,1988,3421
1969,16,1,1988,2931
1970,16,2,1988,2958
1971,16,3,1988,3115
1972,16,4,1988,3057
1973,16,5,1988,3150
1974,16,6,1988,3250
1975,16,8,1988,3389
1976,16,9,1988,3290
1977,16,10,1988,3257
1978,16,11,1988,3109
1979,16,12,1988,3192
1980,17,1,1988,3149
1981,17,2,1988,3002
1982,17,3,1988,3272
1983,17,4,1988,3107
1984,17,5,1988,3157
1985,17,6,1988,3477
1986,17,7,1988,3484
1987,17,8,1988,3334
1988,17,9,1988,3412
1989,17,10,1988,3245
1990,17,11,1988,3079
1991,17,12,1988,3074
1992,18,1,1988,4066
1993,18,3,1988,4044
1994,18,4,1988,4015
1995,18,6,1988,4237
1996,18,7,1988,4584
1997,18,8,1988,4672
1998,18,9,1988,4703
1999,18,10,1988,4408
2000,18,11,1988,4111
2001,18,12,1988,4116
2002,18,2,1988,3935
2003,18,5,1988,4167
2004,19,1,1988,6163
2005,19,2,1988,5581
2006,19,3,1988,5881
2007,19,4,1988,5521
2008,19,5,1988,5803
2009,19,6,1988,5943
2010,19,7,1988,6501
2011,19,8,1988,6903
2012,19,9,1988,6630
2013,19,10,1988,6440
2014,19,11,1988,6127
2015,19,12,1988,6409
2016,20,1,1988,1344
2017,20,2,1988,1278
2018,20,3,1988,1508
2019,20,4,1988,1480
2020,20,5,1988,1447
2021,20,6,1988,1538
2022,20,7,1988,1421
2023,20,8,1988,1553
2024,20,9,1988,1465
2025,20,10,1988,1470
2026,20,11,1988,1317
2027,20,12,1988,1351
2028,21,1,1988,5884
2029,21,2,1988,5750
2030,21,3,1988,6342
2031,21,4,1988,5995
2032,21,5,1988,6460
2033,21,6,1988,6381
2034,21,7,1988,6741
2035,21,8,1988,6861
2036,21,9,1988,6564
2037,21,10,1988,6436
2038,21,11,1988,5953
2039,21,12,1988,6401
2040,22,1,1988,6839
2041,22,2,1988,6528
2042,22,3,1988,7303
2043,22,4,1988,7288
2044,22,5,1988,7835
2045,22,6,1988,7479
2046,22,7,1988,7959
2047,22,8,1988,7866
2048,22,9,1988,7694
2049,22,10,1988,7400
2050,22,11,1988,7004
2051,22,12,1988,6999
2052,23,1,1988,11274
2053,23,7,1988,12450
2054,23,4,1988,11353
2055,23,5,1988,11995
2056,23,2,1988,10932
2057,23,3,1988,12042
2058,23,6,1988,12010
2059,23,8,1988,12740
2060,23,9,1988,12399
2061,23,10,1988,11602
2062,23,11,1988,10886
2063,23,12,1988,10031
2064,24,5,1988,5941
2065,24,7,1988,5744
2066,24,8,1988,5804
2067,24,9,1988,5859
2068,24,10,1988,5359
2069,24,12,1988,5304
2070,24,1,1988,5175
2071,24,2,1988,5188
2072,24,3,1988,5657
2073,24,4,1988,5553
2074,24,6,1988,5780
2075,24,11,1988,5384
2076,25,1,1988,3388
2077,25,2,1988,3129
2078,25,3,1988,3385
2079,25,4,1988,3068
2080,25,5,1988,3237
2081,25,6,1988,3475
2082,25,7,1988,3895
2083,25,8,1988,4059
2084,25,9,1988,3883
2085,25,10,1988,3448
2086,25,11,1988,3521
2087,25,12,1988,3586
2088,26,1,1988,6110
2089,26,2,1988,5784
2090,26,3,1988,6291
2091,26,4,1988,6077
2092,26,5,1988,6117
2093,26,6,1988,6522
2094,26,7,1988,6912
2095,26,8,1988,7123
2096,26,9,1988,6831
2097,26,10,1988,6425
2098,26,11,1988,6154
2099,26,12,1988,6146
2100,27,3,1988,989
2101,27,4,1988,995
2102,27,5,1988,1076
2103,27,7,1988,1013
2104,27,8,1988,1017
2105,27,9,1988,963
2106,27,10,1988,959
2107,27,12,1988,933
2108,27,1,1988,894
2109,27,2,1988,934
2110,27,6,1988,998
2111,27,11,1988,921
2112,28,1,1988,1940
2113,28,2,1988,1869
2114,28,3,1988,2002
2115,28,4,1988,1915
2116,28,5,1988,2038
2117,28,6,1988,1940
2118,28,7,1988,2126
2119,28,8,1988,2168
2120,28,9,1988,2078
2121,28,10,1988,1983
2122,28,11,1988,1915
2123,28,12,1988,1933
2124,29,1,1988,1374
2125,29,2,1988,1289
2126,29,3,1988,1483
2127,29,4,1988,1473
2128,29,5,1988,1477
2129,29,6,1988,1597
2130,29,7,1988,1615
2131,29,8,1988,1601
2132,29,9,1988,1556
2133,29,10,1988,1506
2134,29,11,1988,1509
2135,29,12,1988,1528
2136,30,1,1988,1290
2137,30,2,1988,1337
2138,30,3,1988,1457
2139,30,4,1988,1423
2140,30,5,1988,1521
2141,30,6,1988,1601
2142,30,7,1988,1509
2143,30,8,1988,1550
2144,30,9,1988,1559
2145,30,10,1988,1437
2146,30,11,1988,1284
2147,30,12,1988,1396
2148,31,1,1988,9334
2149,31,2,1988,8860
2150,31,3,1988,9734
2151,31,4,1988,9318
2152,31,5,1988,9999
2153,31,6,1988,10212
2154,31,7,1988,10575
2155,31,8,1988,10455
2156,31,9,1988,10429
2157,31,10,1988,10015
2158,31,11,1988,9179
2159,31,12,1988,9654
2160,32,1,1988,2185
2161,32,2,1988,2040
2162,32,3,1988,2186
2163,32,4,1988,2258
2164,32,5,1988,2286
2165,32,6,1988,2266
2166,32,7,1988,2401
2167,32,8,1988,2435
2168,32,9,1988,2250
2169,32,10,1988,2273
2170,32,11,1988,2133
2171,32,12,1988,2302
2172,33,1,1988,22184
2173,33,2,1988,21519
2174,33,3,1988,23175
2175,33,4,1988,22009
2176,33,5,1988,24068
2177,33,6,1988,24107
2178,33,7,1988,25222
2179,33,8,1988,24862
2180,33,9,1988,24362
2181,33,10,1988,24044
2182,33,11,1988,22284
2183,33,12,1988,22814
2184,34,1,1988,7811
2185,34,2,1988,7505
2186,34,3,1988,7993
2187,34,4,1988,7449
2188,34,5,1988,7997
2189,34,6,1988,8058
2190,34,7,1988,8661
2191,34,8,1988,8897
2192,34,9,1988,8776
2193,34,10,1988,8333
2194,34,11,1988,7783
2195,34,12,1988,8316
2196,35,1,1988,795
2197,35,2,1988,815
2198,35,3,1988,835
2199,35,4,1988,897
2200,35,5,1988,852
2201,35,6,1988,869
2202,35,8,1988,886
2203,35,9,1988,854
2204,35,10,1988,831
2205,35,11,1988,812
2206,35,12,1988,781
2207,35,7,1988,876
2208,36,1,1988,12933
2209,36,2,1988,12412
2210,36,3,1988,13262
2211,36,4,1988,12597
2212,36,5,1988,13423
2213,36,6,1988,13602
2214,36,7,1988,14691
2215,36,8,1988,14585
2216,36,9,1988,14176
2217,36,10,1988,13410
2218,36,11,1988,12679
2219,36,12,1988,12759
2220,37,1,1988,3804
2221,37,2,1988,3725
2222,37,3,1988,3981
2223,37,4,1988,3726
2224,37,5,1988,3866
2225,37,6,1988,3950
2226,37,7,1988,4250
2227,37,8,1988,4320
2228,37,9,1988,4150
2229,37,10,1988,3984
2230,37,11,1988,3812
2231,37,12,1988,3840
2232,38,1,1988,3007
2233,38,2,1988,3071
2234,38,3,1988,3353
2235,38,4,1988,3417
2236,38,5,1988,3553
2237,38,6,1988,3420
2238,38,7,1988,3547
2239,38,8,1988,3513
2240,38,9,1988,3438
2241,38,10,1988,3364
2242,38,11,1988,3052
2243,38,12,1988,3317
2244,39,1,1988,13075
